CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
659.0,Spain,Male,32.0,3.0,107594.11,1.0,1.0,102416.84,0.0
762.0,Spain,Male,39.0,2.0,81273.13,1.0,1.0,18719.67,0.0
568.0,Spain,Female,32.0,7.0,169399.6,1.0,0.0,61936.22,0.0
670.0,Spain,Male,25.0,6.0,0.0,1.0,1.0,78358.94,0.0
613.0,France,Female,45.0,1.0,187841.99,1.0,1.0,147224.27,0.0
539.0,France,Male,30.0,0.0,0.0,1.0,0.0,160979.66,0.0
850.0,Spain,Female,57.0,8.0,126776.3,1.0,1.0,132298.49,0.0
522.0,Spain,Male,34.0,9.0,126436.29,1.0,0.0,174248.52,1.0
737.0,France,Male,41.0,1.0,101960.74,1.0,1.0,123547.28,0.0
520.0,France,Male,58.0,3.0,0.0,0.0,1.0,32790.02,0.0
706.0,Spain,Male,28.0,3.0,0.0,0.0,1.0,181543.67,0.0
643.0,Germany,Female,45.0,2.0,150842.93,0.0,1.0,2319.96,1.0
648.0,France,Female,50.0,9.0,102535.57,1.0,1.0,189543.19,0.0
443.0,Germany,Female,29.0,9.0,99027.61,1.0,0.0,10940.4,0.0
640.0,France,Male,68.0,9.0,0.0,1.0,1.0,199493.38,0.0
628.0,Spain,Female,33.0,3.0,0.0,1.0,1.0,188193.25,0.0
540.0,Germany,Female,42.0,9.0,87271.41,1.0,0.0,172572.64,0.0
460.0,Germany,Female,35.0,8.0,102742.91,1.0,1.0,189339.6,0.0
636.0,Germany,Male,34.0,2.0,40105.51,0.0,1.0,53512.16,0.0
593.0,France,Female,29.0,2.0,152265.43,1.0,0.0,34004.44,0.0
801.0,Spain,Male,42.0,4.0,141947.67,1.0,1.0,10598.29,0.0
640.0,Germany,Female,75.0,1.0,106307.91,0.0,1.0,113428.77,0.0
611.0,Germany,Male,31.0,0.0,107884.81,1.0,1.0,183487.98,0.0
802.0,Germany,Male,31.0,1.0,125013.72,1.0,1.0,187658.09,0.0
717.0,Germany,Male,35.0,7.0,58469.37,1.0,1.0,172459.39,0.0
769.0,France,Female,39.0,8.0,0.0,0.0,1.0,21016.0,0.0
745.0,Germany,Male,45.0,10.0,117231.63,1.0,1.0,122381.02,1.0
572.0,Spain,Male,35.0,4.0,152390.26,1.0,0.0,128123.66,0.0
629.0,Spain,Female,30.0,2.0,34013.63,1.0,0.0,19570.63,0.0
687.0,Spain,Female,39.0,2.0,0.0,0.0,0.0,188150.6,1.0
483.0,France,Female,50.0,9.0,0.0,1.0,1.0,111020.24,0.0
690.0,France,Male,36.0,7.0,101583.11,1.0,0.0,123775.15,0.0
492.0,Germany,Female,30.0,10.0,77168.87,0.0,1.0,146700.22,0.0
709.0,Germany,Male,28.0,8.0,124695.72,1.0,0.0,145251.35,0.0
705.0,Germany,Male,44.0,3.0,105934.96,1.0,0.0,82463.69,0.0
560.0,France,Female,66.0,9.0,0.0,1.0,1.0,15928.49,0.0
611.0,Spain,Male,46.0,6.0,0.0,1.0,0.0,45886.33,0.0
730.0,Spain,Male,62.0,2.0,0.0,1.0,1.0,186489.95,0.0
709.0,Spain,Female,45.0,2.0,0.0,0.0,1.0,162922.65,0.0
544.0,France,Female,21.0,10.0,161525.96,1.0,0.0,9262.77,0.0
712.0,Germany,Female,29.0,7.0,147199.07,1.0,1.0,84932.4,0.0
752.0,Germany,Male,38.0,3.0,183102.29,1.0,1.0,71557.12,0.0
648.0,Spain,Male,46.0,9.0,127209.0,1.0,0.0,77405.95,1.0
556.0,Spain,Male,38.0,8.0,0.0,0.0,0.0,417.41,1.0
594.0,Spain,Female,24.0,0.0,97378.54,1.0,1.0,71405.17,0.0
645.0,Germany,Female,37.0,2.0,136925.09,0.0,1.0,153400.24,0.0
557.0,France,Male,33.0,3.0,54503.55,1.0,1.0,371.05,0.0
547.0,Germany,Male,32.0,8.0,155726.85,1.0,0.0,67789.99,0.0
701.0,France,Female,39.0,9.0,0.0,0.0,1.0,145894.9,0.0
616.0,France,Female,66.0,1.0,135842.41,1.0,0.0,183840.51,1.0
605.0,France,Male,52.0,1.0,63349.75,1.0,0.0,108887.44,0.0
593.0,Germany,Female,38.0,4.0,129499.42,1.0,1.0,154071.27,0.0
751.0,Spain,Male,52.0,8.0,0.0,0.0,1.0,179291.85,0.0
443.0,Spain,Male,36.0,6.0,70438.01,0.0,1.0,56937.43,0.0
685.0,France,Male,23.0,8.0,0.0,1.0,1.0,112239.03,0.0
718.0,France,Male,36.0,9.0,0.0,1.0,0.0,45909.87,0.0
538.0,Spain,Female,49.0,9.0,141434.04,0.0,0.0,173779.25,1.0
611.0,Spain,Female,37.0,4.0,0.0,1.0,0.0,125696.26,0.0
668.0,Germany,Male,37.0,10.0,152958.29,1.0,1.0,159585.61,0.0
537.0,Germany,Female,41.0,3.0,138306.34,1.0,0.0,106761.47,0.0
709.0,Spain,Male,23.0,10.0,0.0,0.0,0.0,129590.18,0.0
850.0,France,Male,38.0,1.0,0.0,1.0,1.0,80006.65,0.0
745.0,Spain,Female,31.0,3.0,124328.84,1.0,1.0,140451.52,0.0
693.0,Germany,Female,41.0,9.0,181461.48,1.0,1.0,187929.43,1.0
795.0,Spain,Male,35.0,8.0,0.0,1.0,0.0,167155.36,0.0
626.0,Spain,Male,26.0,8.0,0.0,0.0,0.0,191420.71,0.0
487.0,Germany,Female,61.0,5.0,110368.03,0.0,0.0,11384.45,1.0
556.0,France,Female,39.0,9.0,89588.35,1.0,1.0,94898.1,0.0
643.0,France,Female,46.0,6.0,0.0,0.0,0.0,106781.59,0.0
605.0,France,Female,28.0,6.0,0.0,0.0,0.0,159508.52,0.0
756.0,Germany,Female,60.0,3.0,115924.89,1.0,0.0,93524.19,1.0
586.0,France,Female,38.0,2.0,0.0,1.0,0.0,87168.46,0.0
535.0,Germany,Male,40.0,7.0,111756.5,1.0,0.0,8128.32,1.0
678.0,France,Female,35.0,4.0,0.0,1.0,0.0,125518.32,0.0
596.0,France,Male,39.0,9.0,0.0,1.0,0.0,48963.59,0.0
648.0,France,Male,26.0,9.0,162923.85,1.0,0.0,98368.24,0.0
492.0,Germany,Male,39.0,10.0,124576.65,1.0,0.0,148584.61,0.0
702.0,France,Male,45.0,0.0,80793.58,1.0,1.0,27474.81,0.0
486.0,Germany,Female,40.0,9.0,71340.09,1.0,0.0,76192.21,0.0
568.0,Germany,Male,40.0,1.0,99282.63,0.0,0.0,134600.94,1.0
619.0,Germany,Male,57.0,3.0,137946.39,1.0,1.0,72467.99,1.0
724.0,Germany,Male,41.0,2.0,127892.57,0.0,1.0,199645.45,0.0
548.0,Germany,Female,33.0,0.0,101084.36,1.0,0.0,42749.85,0.0
545.0,Germany,Female,37.0,8.0,114754.08,1.0,0.0,136050.44,1.0
683.0,France,Male,33.0,8.0,0.0,0.0,0.0,73564.44,0.0
762.0,France,Female,51.0,3.0,99286.98,0.0,1.0,85578.63,0.0
627.0,Germany,Female,30.0,4.0,79871.02,1.0,0.0,129826.89,0.0
516.0,France,Male,35.0,10.0,104088.59,0.0,0.0,119666.0,0.0
800.0,France,Female,38.0,2.0,168190.33,1.0,0.0,68052.08,0.0
464.0,Germany,Female,42.0,3.0,85679.25,1.0,1.0,164104.74,0.0
626.0,France,Female,35.0,3.0,0.0,0.0,0.0,80190.36,0.0
790.0,France,Female,31.0,9.0,0.0,1.0,0.0,84126.75,0.0
534.0,France,Female,34.0,7.0,121551.58,1.0,1.0,70179.0,0.0
745.0,France,Male,46.0,2.0,122220.19,1.0,1.0,118024.1,0.0
553.0,Spain,Male,47.0,3.0,116528.15,0.0,0.0,145704.19,1.0
748.0,France,Female,26.0,1.0,77780.29,0.0,1.0,183049.41,0.0
722.0,France,Male,37.0,2.0,0.0,0.0,0.0,120906.83,0.0
501.0,France,Male,40.0,4.0,125832.2,1.0,1.0,100433.83,0.0
675.0,France,Female,38.0,6.0,68065.8,0.0,0.0,138777.0,1.0
778.0,Spain,Female,47.0,6.0,127299.34,1.0,0.0,124694.99,0.0
494.0,Germany,Female,38.0,7.0,174937.64,1.0,0.0,40084.32,0.0
850.0,France,Male,40.0,9.0,0.0,0.0,1.0,119232.33,0.0
592.0,Spain,Male,31.0,7.0,110071.1,0.0,0.0,43921.36,0.0
590.0,Spain,Female,44.0,3.0,139432.37,1.0,0.0,62222.81,0.0
758.0,France,Female,39.0,6.0,127357.76,0.0,1.0,56577.0,0.0
506.0,France,Male,36.0,5.0,0.0,1.0,0.0,164253.35,0.0
733.0,France,Male,33.0,3.0,0.0,1.0,1.0,7666.73,0.0
711.0,France,Male,38.0,3.0,0.0,1.0,0.0,68487.51,0.0
514.0,Germany,Male,43.0,1.0,95556.31,0.0,1.0,199273.98,1.0
637.0,Spain,Male,37.0,8.0,0.0,1.0,1.0,186062.36,0.0
468.0,Germany,Male,29.0,1.0,111681.98,1.0,1.0,195711.16,0.0
539.0,France,Male,39.0,3.0,0.0,1.0,0.0,36692.17,0.0
509.0,Spain,Female,25.0,3.0,108738.71,1.0,0.0,106920.57,0.0
662.0,France,Female,32.0,4.0,133950.37,1.0,1.0,48725.68,1.0
818.0,Spain,Male,26.0,4.0,0.0,1.0,1.0,167036.94,0.0
608.0,France,Male,33.0,9.0,89968.69,1.0,0.0,68777.26,0.0
850.0,Spain,Female,32.0,9.0,0.0,1.0,1.0,18924.92,0.0
816.0,Germany,Female,38.0,5.0,130878.75,1.0,0.0,71905.77,1.0
536.0,France,Male,35.0,8.0,0.0,1.0,0.0,64833.28,0.0
753.0,France,Male,35.0,3.0,0.0,1.0,1.0,184843.77,0.0
631.0,Spain,Male,27.0,10.0,134169.62,1.0,1.0,176730.02,0.0
703.0,France,Male,37.0,1.0,149762.08,1.0,0.0,20629.4,1.0
774.0,France,Male,26.0,2.0,93844.69,1.0,0.0,28415.36,0.0
785.0,France,Male,28.0,8.0,0.0,1.0,0.0,77231.27,0.0
571.0,France,Female,33.0,1.0,0.0,1.0,0.0,102750.7,0.0
621.0,Germany,Male,46.0,6.0,141078.37,0.0,0.0,34580.8,1.0
605.0,Germany,Female,31.0,1.0,117992.59,1.0,1.0,183598.77,0.0
611.0,France,Female,40.0,8.0,100812.33,1.0,0.0,147358.27,0.0
569.0,France,Male,38.0,7.0,0.0,1.0,1.0,108469.2,0.0
658.0,France,Male,29.0,4.0,80262.6,1.0,1.0,20612.82,0.0
788.0,Spain,Male,34.0,6.0,156478.62,0.0,1.0,181196.76,0.0
525.0,France,Female,23.0,5.0,0.0,1.0,0.0,160249.1,0.0
798.0,France,Male,37.0,8.0,0.0,0.0,0.0,110783.28,0.0
486.0,Germany,Male,37.0,9.0,115217.99,1.0,0.0,144995.33,0.0
615.0,Spain,Male,61.0,9.0,0.0,1.0,0.0,150227.85,1.0
730.0,France,Female,35.0,0.0,155470.55,1.0,1.0,53718.28,0.0
641.0,France,Male,37.0,7.0,0.0,1.0,0.0,75248.3,0.0
542.0,France,Male,39.0,3.0,135096.77,1.0,1.0,14353.43,1.0
692.0,France,Male,30.0,2.0,0.0,0.0,1.0,130486.57,0.0
714.0,Germany,Female,55.0,9.0,180075.22,1.0,1.0,100127.71,0.0
591.0,Spain,Male,29.0,1.0,97541.24,1.0,1.0,196356.17,0.0
710.0,France,Female,41.0,2.0,156067.05,1.0,1.0,9983.88,0.0
639.0,France,Female,38.0,4.0,81550.94,0.0,1.0,118974.77,0.0
531.0,France,Female,47.0,6.0,0.0,0.0,0.0,194998.34,1.0
673.0,France,Female,38.0,2.0,170061.92,0.0,0.0,134901.34,1.0
765.0,Germany,Male,36.0,8.0,92310.54,1.0,1.0,72924.56,0.0
622.0,France,Female,32.0,6.0,169089.38,1.0,0.0,101057.95,0.0
806.0,France,Male,40.0,5.0,80613.93,1.0,1.0,142838.64,0.0
757.0,Germany,Male,26.0,8.0,121581.56,1.0,1.0,127059.04,0.0
570.0,France,Female,58.0,8.0,0.0,0.0,1.0,116503.92,1.0
555.0,Spain,Male,32.0,4.0,0.0,1.0,1.0,54405.79,0.0
692.0,France,Male,54.0,5.0,0.0,1.0,1.0,88721.84,0.0
774.0,France,Male,60.0,5.0,85891.55,1.0,0.0,74135.48,1.0
638.0,Spain,Male,44.0,9.0,77637.35,1.0,1.0,111346.22,0.0
543.0,Spain,Female,41.0,4.0,0.0,0.0,0.0,194902.16,0.0
584.0,France,Male,31.0,5.0,0.0,1.0,0.0,31474.27,0.0
691.0,Germany,Male,30.0,7.0,116927.89,1.0,0.0,21198.39,0.0
684.0,Germany,Female,40.0,6.0,137326.65,1.0,0.0,186976.6,0.0
733.0,France,Male,22.0,5.0,0.0,1.0,1.0,117202.19,0.0
599.0,Spain,Female,37.0,2.0,0.0,1.0,1.0,143739.29,0.0
524.0,Germany,Female,31.0,10.0,67238.98,1.0,1.0,161811.23,0.0
632.0,Germany,Female,38.0,6.0,86569.76,1.0,0.0,98090.91,0.0
735.0,Spain,Male,34.0,5.0,0.0,0.0,0.0,71095.41,0.0
734.0,France,Male,34.0,6.0,133598.4,1.0,1.0,13107.24,0.0
605.0,France,Female,51.0,3.0,136188.78,1.0,1.0,67110.59,1.0
793.0,Spain,Male,38.0,9.0,0.0,1.0,0.0,88225.02,0.0
468.0,France,Female,56.0,10.0,0.0,0.0,1.0,62256.87,1.0
779.0,Germany,Male,37.0,7.0,120092.52,1.0,0.0,135925.72,0.0
698.0,France,Male,48.0,4.0,101238.24,0.0,1.0,177815.87,1.0
707.0,France,Male,58.0,6.0,89685.92,0.0,1.0,126471.13,0.0
850.0,France,Female,35.0,1.0,211774.31,1.0,0.0,188574.12,1.0
850.0,France,Male,56.0,7.0,131317.48,1.0,1.0,119175.45,0.0
527.0,Spain,Male,37.0,5.0,93722.73,1.0,1.0,139093.73,0.0
696.0,Germany,Male,32.0,8.0,101160.99,1.0,1.0,115916.55,0.0
661.0,France,Male,48.0,3.0,120320.54,0.0,0.0,96463.25,0.0
776.0,France,Female,31.0,2.0,0.0,1.0,1.0,112349.51,0.0
701.0,France,Male,43.0,2.0,0.0,1.0,1.0,165303.79,0.0
610.0,France,Male,26.0,8.0,0.0,1.0,0.0,166031.08,0.0
572.0,Germany,Female,48.0,3.0,152827.99,1.0,0.0,38411.79,1.0
673.0,France,Male,30.0,1.0,64097.75,1.0,1.0,77783.35,0.0
519.0,Spain,Female,57.0,2.0,119035.35,1.0,1.0,29871.79,0.0
702.0,Spain,Female,26.0,4.0,135219.57,0.0,1.0,59747.63,0.0
729.0,France,Male,32.0,6.0,93694.42,1.0,1.0,79919.13,0.0
543.0,Spain,Male,35.0,10.0,59408.63,1.0,0.0,76773.53,0.0
550.0,France,Female,40.0,7.0,114354.95,1.0,0.0,54018.93,0.0
608.0,France,Male,59.0,1.0,0.0,1.0,0.0,70649.64,1.0
639.0,Germany,Male,35.0,10.0,128173.9,1.0,0.0,59093.39,0.0
686.0,Spain,Male,34.0,9.0,0.0,1.0,0.0,127569.8,0.0
564.0,Germany,Female,62.0,5.0,114931.35,0.0,1.0,18260.98,1.0
745.0,Germany,Female,28.0,1.0,111071.36,1.0,0.0,73275.96,1.0
833.0,France,Male,37.0,8.0,151226.18,1.0,1.0,136129.49,0.0
622.0,France,Male,26.0,9.0,0.0,1.0,1.0,153237.59,0.0
597.0,France,Female,42.0,4.0,64740.12,1.0,1.0,106841.12,0.0
721.0,Spain,Male,51.0,0.0,169312.13,1.0,0.0,109078.35,1.0
504.0,France,Female,49.0,7.0,0.0,0.0,1.0,87822.14,1.0
842.0,Spain,Female,44.0,2.0,112652.08,1.0,0.0,126644.98,0.0
587.0,France,Male,38.0,0.0,0.0,1.0,0.0,47414.15,0.0
479.0,Germany,Female,30.0,7.0,143964.36,1.0,0.0,41879.99,0.0
508.0,France,Male,49.0,7.0,122451.46,1.0,1.0,75808.1,0.0
749.0,France,Male,24.0,1.0,0.0,1.0,1.0,47911.03,0.0
721.0,Germany,Female,36.0,3.0,65253.07,1.0,0.0,28737.78,0.0
674.0,Germany,Male,47.0,6.0,106901.94,1.0,1.0,2079.2,1.0
685.0,Spain,Female,25.0,10.0,128509.63,1.0,0.0,121562.33,0.0
417.0,France,Male,34.0,7.0,0.0,1.0,0.0,55003.79,0.0
574.0,Germany,Male,33.0,3.0,129834.67,1.0,0.0,193131.42,0.0
590.0,Spain,Female,51.0,3.0,154962.99,0.0,1.0,191932.27,1.0
587.0,Germany,Male,40.0,5.0,138241.9,1.0,0.0,159418.1,0.0
598.0,Germany,Male,41.0,3.0,91536.93,1.0,0.0,191468.78,1.0
741.0,Spain,Male,53.0,3.0,0.0,1.0,1.0,38913.68,0.0
850.0,Spain,Female,70.0,5.0,0.0,1.0,1.0,705.18,0.0
584.0,Germany,Female,29.0,7.0,105204.01,0.0,1.0,138490.03,0.0
650.0,Spain,Male,61.0,1.0,152968.73,0.0,1.0,82970.69,0.0
607.0,Spain,Male,36.0,8.0,158261.68,1.0,1.0,76744.72,0.0
509.0,France,Female,46.0,1.0,0.0,1.0,0.0,71244.59,1.0
689.0,Spain,Female,38.0,6.0,121021.05,1.0,1.0,12182.15,0.0
543.0,France,Male,36.0,4.0,0.0,1.0,1.0,141210.5,0.0
438.0,Spain,Female,54.0,2.0,0.0,0.0,0.0,191763.07,1.0
687.0,Spain,Female,63.0,1.0,137715.66,1.0,1.0,37938.74,0.0
737.0,Germany,Male,31.0,5.0,121192.22,1.0,1.0,74890.58,0.0
761.0,France,Male,31.0,7.0,0.0,1.0,1.0,166698.18,0.0
601.0,France,Male,44.0,1.0,100486.18,1.0,1.0,62678.53,0.0
651.0,France,Male,45.0,1.0,0.0,1.0,0.0,67740.08,1.0
745.0,France,Male,35.0,9.0,92566.53,1.0,0.0,161519.77,0.0
648.0,Spain,Female,49.0,10.0,0.0,1.0,1.0,159835.78,1.0
848.0,Spain,Male,40.0,3.0,110929.96,1.0,1.0,30876.84,0.0
546.0,France,Female,27.0,8.0,0.0,1.0,1.0,14858.1,0.0
439.0,Spain,Female,32.0,3.0,138901.61,1.0,0.0,75685.97,0.0
755.0,France,Male,30.0,4.0,123217.66,0.0,1.0,144183.1,0.0
593.0,France,Female,41.0,6.0,0.0,1.0,0.0,65170.66,0.0
701.0,France,Male,39.0,2.0,0.0,1.0,1.0,82526.92,0.0
701.0,Spain,Male,36.0,8.0,0.0,1.0,0.0,169161.46,0.0
607.0,Spain,Female,33.0,2.0,108431.87,0.0,1.0,109291.39,1.0
586.0,Spain,Female,57.0,3.0,0.0,0.0,1.0,6057.81,0.0
547.0,Germany,Female,30.0,9.0,72392.41,1.0,0.0,77077.14,0.0
647.0,Germany,Female,51.0,1.0,119741.77,0.0,0.0,54954.51,1.0
760.0,France,Female,51.0,2.0,100946.71,0.0,0.0,179614.8,1.0
621.0,Spain,Male,53.0,9.0,170491.84,1.0,0.0,35588.07,1.0
725.0,France,Male,44.0,5.0,0.0,1.0,1.0,117356.14,0.0
526.0,France,Male,36.0,1.0,0.0,1.0,0.0,160696.72,0.0
519.0,Spain,Female,47.0,6.0,157296.02,0.0,0.0,147278.43,1.0
713.0,Germany,Female,38.0,7.0,144606.22,1.0,1.0,56594.36,1.0
700.0,France,Male,38.0,8.0,134811.3,1.0,0.0,1299.75,0.0
666.0,France,Female,34.0,9.0,115897.12,1.0,1.0,25095.03,0.0
630.0,Spain,Male,32.0,4.0,82034.0,0.0,0.0,146326.45,0.0
779.0,Spain,Female,26.0,4.0,174318.13,0.0,1.0,38296.21,0.0
611.0,Germany,Female,41.0,2.0,114206.84,1.0,0.0,164061.6,0.0
685.0,Spain,Male,43.0,9.0,0.0,1.0,0.0,107811.28,0.0
646.0,Germany,Male,39.0,9.0,111574.41,1.0,1.0,30838.51,0.0
683.0,Germany,Female,57.0,5.0,162448.69,0.0,0.0,9221.78,1.0
484.0,Germany,Female,34.0,4.0,148249.54,0.0,1.0,33738.27,0.0
601.0,France,Female,43.0,8.0,0.0,0.0,1.0,110916.15,1.0
762.0,Spain,Female,26.0,7.0,123709.46,1.0,1.0,169654.57,0.0
687.0,France,Female,72.0,9.0,0.0,0.0,1.0,69829.4,0.0
566.0,France,Male,30.0,5.0,0.0,1.0,0.0,54926.51,1.0
702.0,France,Male,37.0,10.0,150525.8,1.0,1.0,94728.49,0.0
601.0,France,Male,29.0,9.0,0.0,1.0,1.0,80393.27,0.0
699.0,France,Male,53.0,4.0,0.0,0.0,1.0,111307.98,0.0
584.0,France,Male,28.0,10.0,0.0,1.0,0.0,19834.32,0.0
699.0,France,Male,35.0,5.0,0.0,1.0,1.0,78397.24,0.0
698.0,Germany,Female,51.0,2.0,111018.98,1.0,0.0,86410.28,0.0
495.0,France,Male,30.0,10.0,129755.99,0.0,0.0,172749.65,0.0
650.0,France,Female,27.0,6.0,0.0,1.0,0.0,1002.39,0.0
605.0,France,Female,64.0,2.0,129555.7,1.0,1.0,13601.79,0.0
667.0,Spain,Male,38.0,1.0,87202.38,1.0,1.0,77866.91,0.0
688.0,Germany,Male,26.0,8.0,146133.39,1.0,1.0,175296.76,0.0
727.0,Spain,Female,31.0,0.0,0.0,1.0,0.0,121751.04,1.0
754.0,Spain,Male,39.0,6.0,170184.99,1.0,0.0,89593.26,0.0
612.0,Germany,Female,62.0,8.0,140745.33,1.0,0.0,193437.89,1.0
546.0,Spain,Male,42.0,7.0,139070.51,1.0,1.0,86945.0,0.0
673.0,Spain,Female,37.0,8.0,0.0,1.0,1.0,183318.79,0.0
593.0,France,Male,35.0,9.0,114193.24,1.0,0.0,71154.1,0.0
656.0,Spain,Female,40.0,10.0,167878.5,0.0,1.0,151887.16,0.0
535.0,Germany,Female,53.0,5.0,141616.55,1.0,1.0,75888.65,0.0
678.0,Germany,Male,36.0,3.0,145747.67,0.0,1.0,89566.74,0.0
477.0,Spain,Female,48.0,2.0,129120.64,0.0,1.0,26475.79,0.0
850.0,Spain,Male,35.0,7.0,110349.82,0.0,0.0,126355.8,0.0
427.0,France,Male,29.0,1.0,141325.56,1.0,1.0,93839.3,0.0
752.0,France,Male,49.0,2.0,78653.84,1.0,0.0,7698.6,0.0
649.0,France,Male,47.0,1.0,0.0,1.0,1.0,145593.85,0.0
799.0,Spain,Female,28.0,3.0,142253.65,1.0,0.0,45042.56,0.0
589.0,France,Female,61.0,1.0,0.0,1.0,0.0,61108.56,1.0
583.0,Germany,Female,54.0,6.0,115988.86,1.0,0.0,57553.98,1.0
839.0,Spain,Female,33.0,10.0,75592.43,1.0,0.0,62674.42,0.0
540.0,Germany,Male,44.0,3.0,164113.04,1.0,1.0,12120.79,0.0
850.0,France,Male,31.0,6.0,67996.23,0.0,0.0,50129.87,1.0
696.0,Spain,Female,51.0,5.0,0.0,1.0,0.0,55022.43,0.0
660.0,Spain,Female,33.0,1.0,0.0,0.0,0.0,117834.91,0.0
682.0,France,Male,48.0,1.0,138778.15,0.0,1.0,168840.23,0.0
744.0,France,Female,43.0,10.0,147832.15,0.0,1.0,24234.11,0.0
785.0,France,Female,36.0,4.0,135438.4,0.0,0.0,190627.01,0.0
752.0,Spain,Male,48.0,5.0,116060.08,1.0,0.0,156618.38,1.0
706.0,France,Female,29.0,5.0,112564.62,1.0,0.0,42334.38,0.0
583.0,France,Female,27.0,1.0,125406.58,1.0,1.0,110784.42,0.0
660.0,Germany,Female,39.0,5.0,135134.99,1.0,0.0,173683.0,1.0
819.0,France,Female,39.0,9.0,133102.92,1.0,0.0,27046.46,1.0
673.0,France,Female,34.0,8.0,42157.08,1.0,0.0,20598.59,1.0
752.0,France,Female,30.0,3.0,0.0,1.0,1.0,104991.28,0.0
578.0,France,Male,38.0,7.0,82259.29,1.0,0.0,8996.97,0.0
438.0,France,Female,36.0,4.0,0.0,1.0,0.0,64420.5,0.0
652.0,France,Male,38.0,6.0,0.0,1.0,1.0,145700.22,0.0
629.0,France,Female,49.0,4.0,0.0,1.0,1.0,196335.48,0.0
720.0,France,Male,52.0,7.0,0.0,1.0,1.0,14781.12,0.0
668.0,France,Male,42.0,3.0,150461.07,1.0,0.0,108139.23,0.0
459.0,Germany,Male,48.0,4.0,133994.52,1.0,1.0,19287.06,1.0
729.0,Spain,Male,31.0,8.0,164870.81,1.0,1.0,9567.39,0.0
498.0,Germany,Male,25.0,8.0,121702.73,1.0,1.0,132210.49,0.0
549.0,Spain,Male,25.0,6.0,193858.2,0.0,1.0,21600.11,0.0
601.0,Germany,Female,54.0,1.0,131039.97,1.0,1.0,199661.5,0.0
544.0,France,Male,64.0,9.0,113829.45,1.0,1.0,124341.49,0.0
751.0,France,Female,30.0,6.0,0.0,1.0,0.0,15766.1,0.0
632.0,Germany,Female,41.0,3.0,81877.38,1.0,1.0,33642.21,0.0
694.0,Spain,Male,57.0,8.0,116326.07,1.0,1.0,117704.65,0.0
678.0,France,Male,31.0,2.0,0.0,1.0,1.0,58803.28,0.0
695.0,France,Male,46.0,4.0,0.0,1.0,1.0,137537.22,0.0
661.0,France,Female,41.0,1.0,0.0,0.0,1.0,131300.68,0.0
661.0,France,Male,33.0,9.0,0.0,1.0,1.0,84174.81,0.0
559.0,France,Female,31.0,3.0,127070.73,0.0,1.0,160941.78,0.0
503.0,France,Male,29.0,3.0,0.0,1.0,1.0,143954.99,0.0
695.0,Spain,Male,46.0,3.0,122549.64,1.0,1.0,56297.85,0.0
640.0,France,Female,42.0,5.0,176099.13,1.0,1.0,8404.73,0.0
624.0,Germany,Female,48.0,3.0,122388.38,0.0,0.0,30020.09,0.0
667.0,France,Male,42.0,9.0,0.0,0.0,1.0,58137.42,0.0
642.0,France,Male,26.0,0.0,0.0,0.0,0.0,47472.68,0.0
640.0,Spain,Female,32.0,6.0,118879.35,1.0,1.0,19131.71,0.0
529.0,Spain,Male,35.0,5.0,0.0,1.0,1.0,187288.5,0.0
563.0,France,Female,39.0,5.0,0.0,1.0,1.0,17603.81,0.0
593.0,Spain,Female,38.0,4.0,88736.44,1.0,0.0,67020.03,0.0
739.0,Germany,Male,45.0,7.0,102703.62,0.0,1.0,147802.94,1.0
788.0,Spain,Female,70.0,1.0,0.0,1.0,1.0,41610.62,0.0
684.0,Spain,Female,38.0,3.0,0.0,1.0,0.0,44255.65,0.0
482.0,France,Male,55.0,5.0,97318.25,0.0,1.0,78416.14,0.0
591.0,Spain,Male,58.0,5.0,128468.69,0.0,1.0,137254.55,0.0
651.0,Germany,Female,41.0,4.0,133432.59,0.0,1.0,151303.48,0.0
749.0,Germany,Female,40.0,8.0,141782.57,0.0,0.0,86333.63,0.0
583.0,France,Male,24.0,9.0,135125.28,0.0,0.0,89801.9,0.0
661.0,Spain,Male,42.0,2.0,178820.91,0.0,0.0,29358.57,1.0
715.0,France,Female,31.0,2.0,112212.14,1.0,1.0,181600.72,0.0
769.0,Germany,Female,45.0,5.0,126674.81,1.0,0.0,124118.71,1.0
625.0,France,Female,51.0,7.0,136294.97,1.0,0.0,38867.46,1.0
641.0,France,Female,36.0,5.0,66392.64,1.0,0.0,31106.67,0.0
716.0,Germany,Male,27.0,1.0,122552.34,1.0,0.0,67611.36,0.0
767.0,France,Male,43.0,1.0,76408.85,1.0,0.0,77837.63,0.0
745.0,Germany,Male,36.0,8.0,145071.24,0.0,0.0,6078.46,0.0
589.0,France,Male,34.0,6.0,0.0,1.0,1.0,177896.92,0.0
796.0,France,Female,45.0,2.0,109730.22,1.0,1.0,123882.73,0.0
664.0,France,Male,57.0,6.0,0.0,1.0,1.0,15304.08,0.0
445.0,Spain,Male,62.0,1.0,64119.38,1.0,1.0,76569.64,1.0
543.0,Germany,Female,57.0,1.0,106138.33,1.0,1.0,120657.32,1.0
746.0,Spain,Male,36.0,2.0,0.0,1.0,1.0,16436.56,0.0
742.0,Germany,Male,33.0,0.0,181656.51,1.0,1.0,107667.91,0.0
750.0,France,Female,32.0,5.0,0.0,1.0,0.0,95611.47,0.0
